,Unnamed: 0,comment,label,label_id,Cleaned
3724,,پیک‌های این رستوران زیاد به منطقه آشنا نیستند، و همین موضوع باعث تاخیر در تحویل و سرد شدن غذا میشه. عذای من دیر و سرد رسید و بعد از تماس با رستوران سفارش مجدد ارسال شد و این دفعه غذا گرم بود ولی نان ساندویچ کهنه بود و پودر میشد متاسفانه. این مجموعه مدیریت خوب و روابط عمومی خوبی داره ولی عوامل دیگه تاثیر منفی روی مجموعه میزاره، امیدوارم بهتر بشن. در همین محدوده باروژ هم منوی مشابه این رستوران داره و کیفیت تایید شده‌ای داره,SAD,1.0,پیک رستوران منطقه آشنا موضوع باعث تاخیر تحویل سرد غذا میشه عذای سرد تماس رستوران سفارش مجدد ارسال غذا گرم نان ساندویچ کهنه پودر میشد مجموعه مدیریت روابط عمومی خوبی عوامل تاثیر منفی مجموعه میزاره بشن محدوده باروژ منوی مشابه رستوران کیفیت تایید
1582,,مثل همیشه عالی با نون تازه، مرسی,HAPPY,0.0,عالی نون
2116,,خیلی از اینجا سفارش دادم چون هر دفعه خیلی کیفیت عالی‌ای داشته سوخاریشون,HAPPY,0.0,سفارش کیفیت عالی سوخاریشون
2004,,سفارش سریع و دقیق رسید اما رفتار پیک مناسب نبود,HAPPY,0.0,سفارش دقیق رفتار پیک مناسب
5283,,سالاد خیلی بد بود کاملا کاهو‌ها پلاسیده بود که فکر میکنم به علت تو گرما موندن بوده باشه,SAD,1.0,سالاد کاهو پلاسیده علت گرما موندن باشه
2212,,با سلام باز هم عالی من که مشتری شدم، البته اگر کیفیت و سرعت همینطور باقی بماند. موفق باشید,HAPPY,0.0,سلام عالی مشتری کیفیت سرعت همینطور باقی موفق
4201,,کیفیت غذا بسیار پایین بود، هیچ گونه طعمی نداشت، برنج بسیار خمیر و شفته بود و دریغ از لوبیا و گوشت. شاید بهتر بود از حجم کم بشه و به کیفیت اضافه بشه. سالاد شیرازی بسیار بد و بد طعم. یقینا دیگه سفارشی نخواهم داد.,SAD,1.0,کیفیت غذا پایین طعمی برنج خمیر شفته لوبیا گوشت حجم بشه کیفیت اضافه بشه سالاد شیرازی طعم سفارشی
2261,,خیلی عالی بود فقط بهتر بود ماست به جای طعم هلو طعم توت فرتگی می‌بود,HAPPY,0.0,عالی طعم هلو طعم توت فرتگی
6973,,بستنی‌ها یکم شل شده بود,SAD,1.0,بستنی یکم شل
840,,همه چی خوب فقط سس خیلی کم گذاشته بودن,HAPPY,0.0,سس
6597,,اصلا خوب نبود فقط پنیر و کالباس بود غذا سرد بود,SAD,1.0,پنیر کالباس غذا سرد
3392,,مثل همیشه عالى، سرویس دهى سریع و محترم,HAPPY,0.0,عالی سرویس محترم
4477,,کوکاکولا سفارش دادم ولی نبود,SAD,1.0,کوکاکولا سفارش
3075,,پیتزای نوستالژیش که خوب بود:),HAPPY,0.0,پیتزای نوستالژیش smiley
1594,,کاش بجای بادام درسته از پودر یا خلال آن استفاده میشد.,HAPPY,0.0,بجای بادام پودر خلال میشد
424,,عالی حتی برش هم زده بودن. ممنون,HAPPY,0.0,عالی برش زده ممنون
1856,,واقعا کیفیت بالایی داشت ممنون,HAPPY,0.0,کیفیت بالایی ممنون
716,,ساندویچ رست بیف خوشمزه و گرم بود.,HAPPY,0.0,ساندویچ رست بیف خوشمزه گرم
660,,همه چی عالی بود خیلی ممنونم,HAPPY,0.0,عالی ممنونم
4877,,مرغ بسیار خشک و بد طعم بود متاسفانه,SAD,1.0,مرغ خشک طعم
5239,,جعبه درست حمل نشده و باعث تاشدن و ایجاد ظاهر نامناسب در پیتزا شده است,SAD,1.0,جعبه حمل باعث تاشدن ایجاد ظاهر نامناسب پیتزا
6192,,سلام کاهو فرانسوی بیشترش خراب بود همه رو انداختم به جای نارنگی نارنج فرستادید,SAD,1.0,سلام کاهو فرانسوی بیشترش خراب انداختم نارنگی نارنج فرستادید
885,,کیک سالم وبدون زدگی بود خیلی خوشمزه وتازه بود پیک هم به موقع اومد خیلی ممنون,HAPPY,0.0,کیک سالم وبدون زدگی خوشمزه وتازه پیک موقع اومد ممنون
984,,بی نظیر بود خیلی خوشمزه بود,HAPPY,0.0,خوشمزه
2443,,عالی بود.١مقدار ادویه بیشتر میخواست,HAPPY,0.0,عالی ١مقدار ادویه میخواست
5839,,با سلام غذا سرد بود,SAD,1.0,سلام غذا سرد
6559,,یه جوری شیرینی رو آوردن له و لورده شده,SAD,1.0,جوری شیرینی له لورده
439,,سرعت تحویل و ارایه فاکتور و تاریخ محصول مناسب بود,HAPPY,0.0,سرعت تحویل ارایه فاکتور تاریخ محصول مناسب
200,,قیمت روی خیارشور با قیمت توی منو تفاوت داشت,HAPPY,0.0,قیمت خیارشور قیمت منو تفاوت
5521,,مواد پیتزا فوق العاده کم، لبه‌های خمیر زیادی برشته، پنیر پیتزا کم، در یک کلام افتضاح!!! قطعا دیگه از این رستوران سفارش نمیدم.,SAD,1.0,مواد پیتزا العاده لبه خمیر زیادی برشته پنیر پیتزا کلام افتضاح رستوران سفارش نمیدم
1417,,هر دو مدل خیلی تازه بودن ….,HAPPY,0.0,مدل
5898,,کیفیت پایین غذا، زمان رسیدن طولانی,SAD,1.0,کیفیت پایین غذا رسیدن طولانی
6525,,خیلی بی کیفیت بود متاسفانه,SAD,1.0,کیفیت
3338,,خیلی عالی بود. ممنون از شما.,HAPPY,0.0,عالی ممنون
6719,,آدرس خیلی نزدیک بود اما غذا سرد بود!!! فکر میکنم در کل غذا گرم ارسال نشده بود!,SAD,1.0,آدرس غذا سرد غذا گرم ارسال
5802,,علاوه بر اینکه غذا نزدیک به دو ساعت دیر رسید، سرد بود و قاشق و چنگال هم نداشت,SAD,1.0,علاوه غذا ساعت سرد قاشق چنگال
5278,,میرزاقاسمی خوشمزه‌ بود اما جوجه هم حجم بسیار کمی داشت و هم خیلی معمولی بود و اصلا نمی‌ارزید. بسته‌بندی بسیار نامناسب و ضعیف بود بطوری که روغن میرزاقاسمی داخل نایلون ریخته بود و یک طرف ظرف جوجه له شده بود.,SAD,1.0,میرزاقاسمی خوشمزه جوجه حجم ارزید بسته نامناسب ضعیف بطوری روغن میرزاقاسمی نایلون ریخته ظرف جوجه له
2824,,بسیار خوشمزه و باکفیت,HAPPY,0.0,خوشمزه باکفیت
6909,,کیفیت پیتزا مخصوص یکنفره خیلی پایین بود، تشکیل شده بود از سوسیس کالباس بی کیفیت نپخته. پنیر فراوان - مزه تنها چیزی که نمیداد پیتزا بود.,SAD,1.0,کیفیت پیتزا مخصوص یکنفره پایین تشکیل سوسیس کالباس کیفیت نپخته پنیر فراوان مزه نمیداد پیتزا
9,,کاش به جای ۵ تا ستاره ۵۰ تا ستاره بود …بهترینید …عطر غذاتون یه طرف طعمش هم یه طرف …,HAPPY,0.0,5 ستاره 50 ستاره …بهترینید …عطر غذاتون طعمش
5751,,وقتی تو منو زحمت میکشید و نوشابه رو بر اساس طعم تقسیم بندی میکنید، پس چرا همیشه‌ی طعم دیگه میفرستید؟،!!!,SAD,1.0,منو زحمت میکشید نوشابه اساس طعم تقسیم طعم میفرستید
6937,,غذا بعد از کلی تاخیر و سرد به دستم رسید که واقعا نمی‌شد خوردش,SAD,1.0,غذا تاخیر سرد دستم خوردش
888,,در زمان کوتاهی سفارش بدستمون رسید. راضب بودیم,HAPPY,0.0,کوتاهی سفارش بدستمون راضب
5700,,مزه بستنی سنتی نمیداد و تقریبا بی مزه بود,SAD,1.0,مزه بستنی سنتی نمیداد مزه
1841,,اسپایسی بیش از حد تند بود,HAPPY,0.0,اسپایسی حد تند
3627,,کاهوهای سالاد بسیار پلاسیده بود و کاملا تغییر رنگ داده بود اصلا انتظار همچین کیفیتی نداشتم!!!!!!!!!,SAD,1.0,کاهوهای سالاد پلاسیده تغییر رنگ انتظار کیفیتی
3605,,حجم کالباس زیاد بود ولی سس بسیار کم گوجه کم کیفیت کالباس پایین,SAD,1.0,حجم کالباس سس گوجه کیفیت کالباس پایین
833,,پیتزا پپرونی عالی بود، سس کم بود، پیتزا میکس دارای کمی رطوبت بود و تنوری نشده بود,HAPPY,0.0,پیتزا پپرونی عالی سس پیتزا میکس دارای رطوبت تنوری
459,,خوب بود فقط ترد نبود خمیر پیتزا در کل معمولی رو به خوب بود,HAPPY,0.0,ترد خمیر پیتزا
171,,بسیار خوشمزه بود، کاملا هم سالم بدستم رسید (البته مسیر پیک خیلی نزدیک بود-),HAPPY,0.0,خوشمزه سالم بدستم مسیر پیک بود-
1038,,بسیار عاااااالی با سپاس فراوان,HAPPY,0.0,عالی سپاس فراوان
5479,,بجای یک کیلو گرم حدود هفتصد گرم حلیم داخل ظرف بود,SAD,1.0,بجای کیلو گرم هفتصد گرم حلیم ظرف
5455,,ساندویچ هات داگ ویژه بود ولی پنیر نداشت قارچ هم خیلی کم بود اصلا خوب نبود بیشتر نون خالی بود,SAD,1.0,ساندویچ هات داگ پنیر قارچ نون خالی
3663,,اصلا خوب نبود. سوپ جو که وحشتناک شور بود. اصلا نمیشد خورد. جالبه که همه در نظرات گفتن شوره و مدیریت رستوران همچنان به کار خودشون ادامه میدن.,SAD,1.0,سوپ جو وحشتناک شور نمیشد خورد جالبه نظرات شوره مدیریت رستوران کار خودشون ادامه میدن
